Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Baluoqfjc Xjcnl, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 2
Fullname: Agjqrzvf Mfpgsuhj, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 2
Fullname: Vdftw Mztrfdvn, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 2
Fullname: Wqecazfn Iulkdpn, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 2
Fullname: Xdyavhrt Rzvqho, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 2
Fullname: Jsxih Zqrseu, Faculty: Faculty of Law, Group: Group233, Avg Grade: 2
Fullname: Gcadhyvsw Ruwlsg, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 2
Fullname: Owkbgae Vgkbhnsm, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 2
Fullname: Oxwfly Esxitvna, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 2
Fullname: Raulosvdbw Ufgbmdas, Faculty: Faculty of Humanities, Group: Group221, Avg Grade: 2
Fullname: Ljpicmkodg Tkxveaybjc, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 2
Fullname: Cnjotgp Mabiol, Faculty: Faculty of Law, Group: Group218, Avg Grade: 2
Fullname: Lqfkpimrg Zomedfgta, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 2
Fullname: Yfkqshl Xobnrp, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 2
Fullname: Jodhuewa Svzoha, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 2
Fullname: Iteuydzxn Gyovwrbz, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 2
Fullname: Ugkhq Hmqva, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 2
Fullname: Yufsizvmbn Qujrasvpz, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 2
Fullname: Gvrbmflxs Logdsuj, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 2
Fullname: Ixcqmegtpw Qajbul, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 2
Fullname: Ukdrazos Fvnmqxrwp, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 2
Fullname: Jiqmvdsyp Fitoey, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 2
Fullname: Kvjqcbsp Ftqdao, Faculty: Faculty of Law, Group: Group213, Avg Grade: 2
Fullname: Jygtquabz Zjlue, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 2
Fullname: Wtloyuj Taqkowep, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 2
Fullname: Hizmscvao Ypcqja, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 2
Fullname: Azyoiktsce Anztjyr, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 2
Fullname: Qmxakpnf Dsomnc, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 2
Fullname: Pmlfjuixn Senxri, Faculty: Faculty of Law, Group: Group233, Avg Grade: 2
Fullname: Rqztg Xubli, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 2
Fullname: Wdyxmg Btoumg, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 2
Fullname: Plgwqysz Hzrwiaftq, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 2
Fullname: Viyejk Gxdyjikr, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 2
Fullname: Wknmlghs Gsjkytu, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 2
Fullname: Aevnwkgrof Cfiyhe, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 2
Fullname: Oupgwmdny Eqtcur, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 2
Fullname: Dfyxnrpe Rjpgv, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 2
Fullname: Gyxpzi Sjnwlyfk, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 2
Fullname: Iqdotmrs Yiwluqajz, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 2
Fullname: Noupdsr Xamgudv, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 2
Fullname: Neoyhf Ikdxu, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 2
Fullname: Dcjboh Qioexzhk, Faculty: Faculty of Law, Group: Group217, Avg Grade: 2
Fullname: Nhxkeb Mguson, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 2
Fullname: Asgjwotkqv Gapuinlfwb, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 2
Fullname: Zbupekmq Ytjzpk, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 2
Fullname: Zevqphnstm Agnqpkly, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 2
Fullname: Qeytzi Ahwxkbmeqn, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 2
Fullname: Uiarvf Higjm, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 2
Fullname: Bfokw Zsurpl, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 2
Fullname: Qrupjktsme Lumxdvs, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 2
Fullname: Wefzgo Jhfkdnrivs, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 2
Fullname: Dmjcs Altjso, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 2
Fullname: Ykpvqoeiml Omganxtl, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 2
Fullname: Yuavsm Fqdlrcsxm, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 2
Fullname: Svcwhk Zvdtyhc, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 2
Fullname: Skzqwvma Bdopeqslu, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 2
Fullname: Wnbforg Purxtz, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 2
Fullname: Qkfwxhp Orapmnhw, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 2
Fullname: Vuifsaloye Afeujmr, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 2
Fullname: Nwcbz Fbizxagk, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 2
Fullname: Jfuyph Xlqpiwcbk, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 2
Fullname: Rvuakh Izjnye, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 2
Fullname: Gerfdmjhq Gwriocl, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 2
Fullname: Ulqgfhijc Hpmjfgat, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 2
Fullname: Yispjeang Qzpox, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 2
Fullname: Xeutdvb Uradkwlzb, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 2
Fullname: Mqinyvreog Edlfk, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 2
Fullname: Duniyceo Yegihokpma, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 2
Fullname: Pbyaovnjrw Hfvac, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 2
Fullname: Bfeapkjc Oqukmnyfej, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 2
Fullname: Zwvkg Xmrdczkvy, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 2
Fullname: Nvqiwsm Npjcq, Faculty: Higher School of Jurisprudence and Administration, Group: Group219, Avg Grade: 2
Fullname: Bpsvykc Aeupijx, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 2
Fullname: Kdbvnyhj Xeajvyniq, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 2
Fullname: Vjuxepfiko Ptcvhmxus, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 2
Fullname: Zmdvsrcbw Ruzvodnb, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 2
Fullname: Ezlaxsnw Gcpswi, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 2
Fullname: Ztmupycalf Abkogpedyh, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 2
Fullname: Wzjrpufs Wrfla, Faculty: Faculty of Law, Group: Group244, Avg Grade: 2
Fullname: Rgcyvkh Vyfwhcbnr, Faculty: Faculty of Law, Group: Group221, Avg Grade: 2
Fullname: Fijvlqr Jhncueqwrs, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 2
Fullname: Iqwbyhcazl Pkxafq, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 2
Fullname: Kyzlpiwxo Zgevf, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 2
Fullname: Dnhkisby Zxufqncbmt, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 2
Fullname: Vhsekrwz Brhds, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 2
Fullname: Bnwdvm Haupkizfcs, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 2
Fullname: Mqodiaepfw Kwefzbpca, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 2
Fullname: Zoepjhl Tvobmuyp, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 2
Fullname: Fxmrqab Zckpid, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 2
Fullname: Brkxsq Azpxynrj, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 2
Fullname: Fpntme Gaypqsicov, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 2
Fullname: Wtcaiveqmr Lwnsuexy, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 2
Fullname: Njqzetsrxd Zjgumobhtr, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 2
Fullname: Lpmoq Rqeou, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 2
Fullname: Ryjbxwz Hfagscjni, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 2
Fullname: Ljhmzuqaeb Zclkbn, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 2
Fullname: Glhnw Drficvmyl, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 2
Fullname: Fdvoitpm Zuqldrev, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 2
Fullname: Bmkio Rhqbmc, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 2
Fullname: Iejghztr Mxjih, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 2
Fullname: Fqugdsky Wxbmzjcoah, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 2
Fullname: Ixyvpgrzk Yjawx, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 2
Fullname: Odrambz Zrgwktiu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 2
Fullname: Vnqkbx Zmjvskc, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 2
Fullname: Pkgydmso Hmcwy, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 2
Fullname: Mqdpr Glojsemwq, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 2
Fullname: Btpzamonkf Epfvxrb, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 2
Fullname: Cbefk Bmftg, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 3
Fullname: Gxbicfodkw Chvubjntsz, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 3
Fullname: Pthrsjvokq Ghtpxznbm, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 3
Fullname: Mvujp Bufcoxsdgi, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 3
Fullname: Jcersbhxn Owmxbl, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 3
Fullname: Dioxcsj Eqzohulbm, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 3
Fullname: Zfegn Yighnwmzqr, Faculty: Faculty of Law, Group: Group219, Avg Grade: 3
Fullname: Nbvoj Gkjnbiop, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 3
Fullname: Drmpeiuwa Lzqvug, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 3
Fullname: Pfcxyev Eytvljw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 3
Fullname: Utpysnq Esnlkhto, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 3
Fullname: Utolz Qgcpvfawb, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 3
Fullname: Cbgypfter Rbdyemjol, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 3
Fullname: Esqdif Kuryv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 3
Fullname: Dnhltu Swxorb, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 3
Fullname: Scxgivzj Zsinhbt, Faculty: Faculty of Law, Group: Group219, Avg Grade: 3
Fullname: Wfvcog Tqcipwr, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 3
Fullname: Esigp Zfcsnu, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 3
Fullname: Cxogselw Iszfuo, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 3
Fullname: Qnsvdoz Bfjegs, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 3
Fullname: Zamybv Mpglbqc, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 3
Fullname: Wltmokvzy Sdzbnmkp, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 3
Fullname: Gohxsk Yzgshu, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 3
Fullname: Emwqtpvzb Gedbs, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 3
Fullname: Rqmwuaov Ukmwycz, Faculty: Faculty of Law, Group: Group288, Avg Grade: 3
Fullname: Hltvqynipo Cdeyb, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 3
Fullname: Ekcji Ehjkcioyd, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 3
Fullname: Opfaye Diblvjp, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 3
Fullname: Tmwipf Dvbifkyjl, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 3
Fullname: Acxvjlqms Gixmetuwv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 3
Fullname: Ekjxplmfor Sybkx, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 3
Fullname: Yaqdc Behijz, Faculty: Faculty of Law, Group: Group217, Avg Grade: 3
Fullname: Mjlkq Xugmw, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 3
Fullname: Qaxjdz Hqkwac, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 3
Fullname: Jdxshgnwmt Iswovhd, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 3
Fullname: Oysea Ydcgjtfz, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 3
Fullname: Gkidwc Feoaxh, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 3
Fullname: Yfazieln Ewgpo, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 3
Fullname: Glqfod Vbpzfoe, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 3
Fullname: Euinzax Csdaeiotg, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 3
Fullname: Ykixeoqbm Amxlciuep, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 3
Fullname: Utcbjkg Khmvyofizg, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 3
Fullname: Kgbezprvfj Sqjdzgxatl, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 3
Fullname: Tisloqjvak Zhoimgvl, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 3
Fullname: Ursdxkcqbv Oxlqawst, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 3
Fullname: Owmia Qcsnvb, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 3
Fullname: Bdwxy Xethnyawpk, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 3
Fullname: Brjeynwlk Axzldp, Faculty: Faculty of Mathematics, Group: Group212, Avg Grade: 3
Fullname: Sfytjzqpvh Gzbjilv, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 3
Fullname: Obyctjqmp Hratslnxy, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 3
Fullname: Frwnbky Yfovbng, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 3
Fullname: Lktnmv Cpnzeudsy, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 3
Fullname: Szofrgkniu Kqgcjhfyxo, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 3
Fullname: Gtamikq Cmubdjx, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 3
Fullname: Qucaf Otwvackm, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 3
Fullname: Ugamfonw Uqopmlzs, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 3
Fullname: Dunhkljqfx Eolufgcips, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 3
Fullname: Pyuvsmnji Keubprnvd, Faculty: Faculty of Chemistry, Group: Group233, Avg Grade: 3
Fullname: Dlujnvg Poefdvbr, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 3
Fullname: Elrwj Mzwabn, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 3
Fullname: Gjezs Hsfaj, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 3
Fullname: Rgvxazpf Wsbuit, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 3
Fullname: Qlpudbmoet Sxheirf, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 3
Fullname: Cyxidtv Cdqmh, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 3
Fullname: Hiltvngsd Okyltwnhf, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 3
Fullname: Jlopvz Abpojduzi, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 3
Fullname: Yuqerk Fotje, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 3
Fullname: Prdumos Lrodf, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 3
Fullname: Qlvum Gnqsr, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 3
Fullname: Wobipa Zhkue, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 3
Fullname: Spnzmykfg Rztega, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 3
Fullname: Pxhotd Xundfq, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 3
Fullname: Upmyeg Mcdszfl, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 3
Fullname: Oqmudthe Jgedyamv, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 3
Fullname: Xhwlm Enfwiszplu, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 3
Fullname: Xkrpgfth Prcgeuw, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 3
