Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Qzfcyt Yhvdnsajf, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 2
Fullname: Ijxwsrap Pqawrsg, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 2
Fullname: Rscdakuq Jxigurvazf, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 2
Fullname: Nydlkwj Cwtydgli, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 2
Fullname: Texwrzgk Mvubnstaef, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 2
Fullname: Klupsw Stiywaolu, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 2
Fullname: Qgzbd Hcsktq, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 2
Fullname: Obiexfp Xwsahztu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 2
Fullname: Xonbsz Tpbal, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 2
Fullname: Mycogenwbt Jqsog, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 2
Fullname: Enfhcdjosg Eqmspctf, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 2
Fullname: Vltcjixdw Vektcqgi, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 2
Fullname: Gmqkj Igadqj, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 2
Fullname: Xqlizsmv Egdrluqmhy, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 2
Fullname: Xtovznmefs Vgonjlmiqk, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 2
Fullname: Nrohfdpyj Tbnexmworq, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 2
Fullname: Zhnfgtxp Aspkoe, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 2
Fullname: Xuyfdhvctb Rktidepw, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 2
Fullname: Otzhjycnd Gbefzdsi, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 2
Fullname: Psiwova Ekigc, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 2
Fullname: Dpjszt Rdzwi, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 2
Fullname: Pufeacq Sjhtrnyfa, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 2
Fullname: Fwgqmv Iryjvf, Faculty: Faculty of Law, Group: Group288, Avg Grade: 2
Fullname: Sdyaxt Cfwin, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 2
Fullname: Arhezj Vjflpwd, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 2
Fullname: Jkhfvqb Qfopmrlesw, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 2
Fullname: Proxlti Tzhcdakxlf, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 3
Fullname: Husen Mvhakogzl, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 3
Fullname: Zghbqyux Bpnyfutzgl, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 3
Fullname: Trdioyhe Whzjelnv, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 3
Fullname: Oefnvrz Suqjwmld, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 3
Fullname: Olcvwi Niaxvoprg, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 3
Fullname: Knfhmvwsjx Ytongxv, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 3
Fullname: Cvsltk Kxtpufav, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 3
Fullname: Cyefhvkgi Ucpvorxt, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 3
Fullname: Lbxrcjk Yhmfaon, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 3
Fullname: Dofynsrtz Kjsnuvw, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 3
Fullname: Cmxfybq Fsycaebw, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 3
Fullname: Nuabtid Ndgzmwpst, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 3
Fullname: Oxdra Lhvxzu, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 3
Fullname: Idobspmyeq Dbuopk, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 3
Fullname: Uhpifrzes Ywhakmz, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 3
Fullname: Vqkaje Xhdcanyftp, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 3
Fullname: Zkagoun Lbdurng, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 3
Fullname: Qstyfpua Kuaibdy, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 3
Fullname: Obuwmiegx Nfjsmebwr, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 3
Fullname: Mibuv Porycikdl, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 3
Fullname: Ulpeq Egxtab, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 3
Fullname: Nxjuoa Fnzgx, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 3
Fullname: Bfveijh Vijsamzg, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 3
Fullname: Zhwsjnqomi Xsgjuhv, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 3
Fullname: Xlhtg Ryteqs, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 3
Fullname: Batxj Yfmplohzr, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 3
Fullname: Gfwqvluynk Nwcerhkslu, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 3
Fullname: Aokpm Baofjrspgm, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 3
Fullname: Mlvcdrunq Hikbxpsqgu, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 3
Fullname: Kvsia Kqvnrt, Faculty: Faculty of Law, Group: Group213, Avg Grade: 3
Fullname: Qsljxrgetf Cohpiugy, Faculty: Faculty of Law, Group: Group233, Avg Grade: 3
Fullname: Xzigcdn Bnetv, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 3
Fullname: Zfegn Yighnwmzqr, Faculty: Faculty of Law, Group: Group219, Avg Grade: 3
Fullname: Wfvcog Tqcipwr, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 3
Fullname: Tmwipf Dvbifkyjl, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 3
Fullname: Yaqdc Behijz, Faculty: Faculty of Law, Group: Group217, Avg Grade: 3
Fullname: Qcgtmj Ekdfcnru, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 3
Fullname: Ugamfonw Uqopmlzs, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 3
Fullname: Jlopvz Abpojduzi, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 3
Fullname: Upmyeg Mcdszfl, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 3
Fullname: Oqmudthe Jgedyamv, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 3
Fullname: Vuqdetzcfn Kzshebc, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 3
Fullname: Pilnjxzsk Hnoil, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 3
Fullname: Wgnvsbtj Xolmec, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 3
Fullname: Wdnkscprqb Vdsbpmk, Faculty: Faculty of Mathematics, Group: Group212, Avg Grade: 3
Fullname: Kwvuz Jrahobsdf, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 3
Fullname: Xyfewp Kjwyrs, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 3
Fullname: Zxknqgbc Bgawlpktx, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 3
Fullname: Ebzkq Nvpwjs, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 3
Fullname: Xnysduifr Auhrnx, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 3
Fullname: Jgmolvukxa Yqldzhx, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 3
Fullname: Jehzuwi Pjhzqru, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 3
Fullname: Kfjna Prksivboj, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 3
Fullname: Yncjkihdax Wbaopgh, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 3
Fullname: Jwzfmvxyog Pvfqd, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 3
Fullname: Wxtoa Wlpgk, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 3
Fullname: Jbguht Miylbdgs, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 3
Fullname: Sbqrnkm Hkaoi, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 3
Fullname: Slhxe Dwuakv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 3
Fullname: Pksdawi Qxjnce, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 3
Fullname: Vxdnblgyh Ostan, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 3
Fullname: Tjrxvmubyq Cumzb, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 3
Fullname: Mwehvikp Wopafxsn, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 3
Fullname: Gslmpao Polcgutsw, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 3
Fullname: Protzwfuc Qohwi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 3
Fullname: Mwjquybkz Rmqjxlhf, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 3
Fullname: Ursmpqcdfv Gbwlp, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 3
Fullname: Xulrvifq Yxowcuamd, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 3
Fullname: Borycl Qhzwbn, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 3
Fullname: Bruoe Pxnrk, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 3
Fullname: Ygdirput Eqhzb, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 3
Fullname: Wmhibsvnfp Jcmisthzy, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 3
Fullname: Rsbfqepdu Wfhrotjmkv, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 3
Fullname: Dahcomxi Wyckqejz, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 3
Fullname: Hiltvngsd Okyltwnhf, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 3
Fullname: Rfbjlixn Fdtbcozg, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 3
Fullname: Rkisvzhu Jzegyt, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 3
Fullname: Cxspzdtvao Urzqag, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 3
Fullname: Geaow Dwjibq, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 3
Fullname: Ywejgxrcfa Kerfyujaxp, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 3
Fullname: Ihnobxj Ugjcsx, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 3
Fullname: Peslx Ytfkjwrpvh, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 3
Fullname: Qbxmpu Frwcig, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 3
Fullname: Wvcok Efiydva, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 3
Fullname: Howvg Wsplub, Faculty: Faculty of Law, Group: Group215, Avg Grade: 3
Fullname: Yvbai Ckter, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 3
Fullname: Arjsv Yzgas, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 3
Fullname: Daixe Gqhipde, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 3
Fullname: Agkinjpb Yabompqf, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 3
Fullname: Lzyaphoc Tvary, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 3
Fullname: Alzbpfqndj Hqagybxtu, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 3
Fullname: Wkjgpu Gatkwzscnp, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 3
Fullname: Rhxgvuz Wohfjg, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 3
Fullname: Aoyzepcum Jarnxdygz, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 3
Fullname: Kruhpwyif Oaentl, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 3
Fullname: Hfzlivmbse Fhgxzc, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 3
Fullname: Ylahiso Lvrbiusgcy, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 3
Fullname: Rypitbf Lhtoe, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 3
Fullname: Nwpijz Mvwpdyis, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 3
Fullname: Ecztlfi Casdkzthmx, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 3
Fullname: Tqgklmdbrs Mgzik, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 3
Fullname: Virdklm Osbmaive, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 3
Fullname: Zojwyc Shmnbdfl, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 3
Fullname: Mdyuck Juxrcomw, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 3
Fullname: Dwvtihloec Haqyjoepgi, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 3
Fullname: Njvmefbai Qcdigrym, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 3
Fullname: Lwyixon Aqswg, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 3
Fullname: Xdoiycu Nibrfzth, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 3
Fullname: Kqjymfni Rilys, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 3
Fullname: Fimbx Qemfcinwj, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 3
Fullname: Sajzvrbon Plnrf, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 3
Fullname: Aszrobi Dfgjyi, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 3
Fullname: Wykztxsg Blkivt, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 3
Fullname: Fqprs Zatyrbgsfu, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 3
Fullname: Efphjtmkx Nejumkghst, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 3
Fullname: Eqphl Afhicgwl, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 3
Fullname: Xdjphatu Gnchl, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 3
Fullname: Jnrwb Toibryshc, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 3
Fullname: Pmidyhl Ubjongxcd, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 3
Fullname: Xjlowbgpzy Krstulcozy, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 3
Fullname: Suyenjwfzi Yifwjbe, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 3
Fullname: Gbpiy Ehzltu, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 3
Fullname: Kqobpa Cqifnhrkyl, Faculty: Faculty of Law, Group: Group212, Avg Grade: 3
Fullname: Kyvghewx Dbnlr, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 3
Fullname: Hlgxdoubns Chosw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 3
Fullname: Csabmf Dzjvyukxas, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 3
Fullname: Xwyum Skqyv, Faculty: Faculty of Law, Group: Group244, Avg Grade: 3
Fullname: Bmxtnp Srvly, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 3
Fullname: Zumbhqpvxe Opbkn, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 3
Fullname: Obyctjqmp Hratslnxy, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 3
Fullname: Frwnbky Yfovbng, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 3
Fullname: Halfgbue Eyzixpk, Faculty: Faculty of Law, Group: Group217, Avg Grade: 3
Fullname: Krvnm Dnvxkrle, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 3
Fullname: Aufmpg Zsjvpxdyo, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 3
Fullname: Cmtbng Bwaof, Faculty: Faculty of Law, Group: Group215, Avg Grade: 3
Fullname: Smnrkyi Dolnaeqm, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 3
Fullname: Jqdsgix Sazielypn, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 3
Fullname: Jvqazd Vqzstwfimr, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 3
Fullname: Anwqphvr Qrakyidcjb, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 3
Fullname: Iqxuf Hpiksywu, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 3
Fullname: Pthrsjvokq Ghtpxznbm, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 3
Fullname: Drmpeiuwa Lzqvug, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 3
Fullname: Esigp Zfcsnu, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 3
Fullname: Emwqtpvzb Gedbs, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 3
Fullname: Qaxjdz Hqkwac, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 3
Fullname: Jdxshgnwmt Iswovhd, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 3
Fullname: Utcbjkg Khmvyofizg, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 3
Fullname: Bdwxy Xethnyawpk, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 3
Fullname: Lktnmv Cpnzeudsy, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 3
Fullname: Dxpvbc Acetsvznub, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 3
Fullname: Yuqerk Fotje, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 3
Fullname: Qlvum Gnqsr, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 3
Fullname: Xhwlm Enfwiszplu, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 3
Fullname: Ysqvknh Febjxzsylu, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 3
Fullname: Gnbdkqjzeh Dqzot, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 3
Fullname: Aotkbuijd Fdzvionmte, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 3
Fullname: Uqidf Ihbukp, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 3
Fullname: Gmrpycv Xvgnrb, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 3
Fullname: Lykeu Stxucekwl, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 3
Fullname: Hevpa Oqckthd, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 3
Fullname: Rudokesyqc Rykfclm, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 3
Fullname: Oirnkyw Wpsrljmkd, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 3
Fullname: Ayuhkbtn Kmqides, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 3
Fullname: Izfxwdvcgt Ktpqoila, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 3
Fullname: Sbhnf Lokbw, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 3
Fullname: Yjuig Fxjlgnste, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 3
